ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size (sq.ft),furnished,facilities,additional_facilities,region,facilities_count,additional_facilities_count
100256144,The Establishment,2018,2500,Kuala Lumpur - Brickfields,Service Residence,1,1,1,468,Fully Furnished,Parking,"Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,1,4
100320298,The Henge Kepong,2019,2200,Kuala Lumpur - Kepong,Condominium,3,2,2,1100,Fully Furnished,"Playground, Swimming Pool, Jogging Track, Security, Tennis Court, Lift, Multipurpose hall, Parking, Gymnasium, Barbeque area, Minimart, Squash Court, Sauna, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,14,5
100320294,Sofiya Residences,2017,2300,Kuala Lumpur - Desa ParkCity,Condominium,3,1,2,862,Fully Furnished,"Playground, Security, Parking, Gymnasium, Sauna, Jogging Track, Barbeque area, Lift, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,9,3
100262241,Suasana Lumayan,2015,1500,Kuala Lumpur - Cheras,Condominium,4,1,2,1142,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,14,5
100320327,Vista Komanwel A,2017,1600,Kuala Lumpur - Bukit Jalil,Condominium,3,2,2,1224,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,10,5
100320315,Apartment Sentul,2017,700,Kuala Lumpur - Sentul,Apartment,3,0,1,700,Not Furnished,"Parking, Lift",Cooking Allowed,Kuala Lumpur,2,1
99879586,Lakeville Residence,2017,1900,Kuala Lumpur - Jalan Ipoh,Condominium,3,2,2,1193,Partially Furnished,"Gymnasium, Parking, Security, Lift, Swimming Pool, Playground, Barbeque area, Sauna, Minimart, Multipurpose hall, Jogging Track, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,12,3
100320270,Arte Plus Jalan Ampang,2018,2100,Kuala Lumpur - Ampang,Service Residence,3,2,2,1200,Fully Furnished,"Parking, Gymnasium, Jogging Track, Playground, Security, Lift, Swimming Pool, Sauna, Barbeque area, Multipurpose hall, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,11,3
100157790,Vista Langkawi @ Pv18,2017,1399,Kuala Lumpur - Setapak,Service Residence,3,1,2,926,Partially Furnished,None,None,Kuala Lumpur,0,0
100319605,Residensi Alam Damai (Pr1Ma @ Alam Damai),2017,1300,Kuala Lumpur - Cheras,Apartment,3,1,3,935,Not Furnished,"Parking, Security, Lift, Playground, Minimart, Multipurpose hall",Cooking Allowed,Kuala Lumpur,6,1
99764987,Platinum Oug Residence,2021,1450,Kuala Lumpur - Kuchai Lama,Condominium,3,1,2,1100,Partially Furnished,"Security, Playground, Gymnasium, Lift, Parking",None,Kuala Lumpur,5,0
99753372,Residensi Pandanmas 1,2017,1500,Kuala Lumpur - Desa Pandan,Apartment,3,1,2,900,Partially Furnished,"Minimart, Gymnasium, Lift, Parking, Security, Swimming Pool, Playground, Jogging Track, Barbeque area, Multipurpose hall","Cooking Allowed, Near KTM/LRT, Air-Cond",Kuala Lumpur,10,3
100319562,Flat Taman Melati,2017,1000,Kuala Lumpur - Setapak,Flat,3,0,2,650,Not Furnished,None,"Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur,0,3
100103263,First Residence,2012,1600,Kuala Lumpur - Kepong,Condominium,3,1,2,1070,Partially Furnished,"Barbeque area, Swimming Pool, Security, Playground, Gymnasium, Parking, Lift, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur,8,3
100234677,M Centura,2021,2200,Kuala Lumpur - Sentul,Service Residence,3,0,2,850,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,8,4
100319477,Regalia Residence,2012,2000,Kuala Lumpur - Jalan Sultan Ismail,Service Residence,1,1,1,560,Fully Furnished,"Parking, Playground, Swimming Pool, Squash Court, Gymnasium",None,Kuala Lumpur,5,0
100319453,38 Bidara,2017,1900,Kuala Lumpur - KLCC,Condominium,2,0,2,705,Fully Furnished,"Sauna, Parking, Swimming Pool, Playground, Club house, Security, Minimart, Gymnasium, Barbeque area",None,Kuala Lumpur,9,0
100319350,Unio Residence,2021,2200,Kuala Lumpur - Kepong,Apartment,2,1,2,866,Fully Furnished,"Jogging Track, Security, Swimming Pool, Tennis Court, Lift, Multipurpose hall, Parking, Minimart, Playground, Barbeque area, Gymnasium","Air-Cond, Cooking Allowed",Kuala Lumpur,11,2
100319283,Legasi Kampong Bharu,2020,3300,Kuala Lumpur - KL City,Apartment,3,1,2,950,Fully Furnished,"Gymnasium, Parking, Playground, Security, Minimart, Squash Court, Lift, Swimming Pool, Tennis Court, Jogging Track",Air-Cond,Kuala Lumpur,10,1
100319174,Mercu Summer Suites @ Kuala Lumpur,2015,2000,Kuala Lumpur - KL City,Service Residence,1,0,1,600,Fully Furnished,"Parking, Minimart, Security, Lift, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,6,3
100319242,Vista Saujana,2017,1000,Kuala Lumpur - Kepong,Apartment,3,0,2,955,Partially Furnished,"Security, Playground, Swimming Pool, Parking",None,Kuala Lumpur,4,0
96409547,Teratai Mewah Apartment,2017,850,Kuala Lumpur - Setapak,Apartment,3,0,1,650,Not Furnished,"Playground, Parking, Security, Lift",Cooking Allowed,Kuala Lumpur,4,1
100319208,Bangsar Permai,1998,2500,Kuala Lumpur - Bangsar,Condominium,3,0,2,1000,Fully Furnished,"Parking, Security, Swimming Pool, Playground, Gymnasium, Lift, Minimart, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,8,4
99884824,Bayu Tasik 2,1998,1500,Kuala Lumpur - Cheras,Condominium,3,1,2,1000,Fully Furnished,"Parking, Swimming Pool, Playground, Gymnasium, Security, Lift, Barbeque area, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur,9,4
99263112,Platinum Oug Residence,2017,1650,Kuala Lumpur - Bukit Jalil,Condominium,3,1,2,1200,Fully Furnished,"Parking, Security, Lift, Playground, Barbeque area, Multipurpose hall, Minimart, Jogging Track, Swimming Pool, Gymnasium","Cooking Allowed, Near KTM/LRT, Washing Machine, Air-Cond",Kuala Lumpur,10,4
100318968,M Centura,2021,2500,Kuala Lumpur - Sentul,Service Residence,3,1,2,850,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall","Cooking Allowed, Washing Machine",Kuala Lumpur,7,2
100032198,Casa Idaman,2010,1500,Kuala Lumpur - Jalan Ipoh,Condominium,3,2,2,1062,Partially Furnished,None,None,Kuala Lumpur,0,0
99994730,Flat Taman Bukit Angkasa,2017,1200,Kuala Lumpur - Bangsar South,Flat,3,0,2,700,Partially Furnished,Minimart,"Cooking Allowed, Near KTM/LRT",Kuala Lumpur,1,2
99424623,Platinum Lake Pv 21,2017,1500,Kuala Lumpur - Setapak,Service Residence,3,0,2,1040,Partially Furnished,"Parking, Gymnasium, Security, Lift, Swimming Pool, Multipurpose hall","Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,6,3
95987225,Platinum Lake Pv 20,2017,1500,Kuala Lumpur - Setapak,Condominium,4,2,2,1333,Partially Furnished,None,"Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur,0,3
98048623,M Vertica,2023,1800,Kuala Lumpur - Cheras,Condominium,3,0,2,850,Partially Furnished,"Parking, Playground, Swimming Pool, Jogging Track, Barbeque area, Lift, Security, Tennis Court, Multipurpose hall, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,10,4
100251282,Impian Kota,2017,1500,Kuala Lumpur - KL City,Apartment,3,1,2,1100,Partially Furnished,Parking,Near KTM/LRT,Kuala Lumpur,1,1
100318477,Desa Dua Aman Puri,1990,850,Kuala Lumpur - Kepong,Apartment,3,1,2,850,Not Furnished,"Security, Minimart, Jogging Track, Parking, Swimming Pool, Lift, Playground",Cooking Allowed,Kuala Lumpur,7,1
100318476,The Andes Condo Villa @ Bukit Jalil,2018,3700,Kuala Lumpur - Bukit Jalil,Condominium,3,2,2,1325,Fully Furnished,None,None,Kuala Lumpur,0,0
100318578,Kepong Sentral Condominium,2007,999,Kuala Lumpur - Kepong,Condominium,3,1,2,962,Not Furnished,"Security, Minimart, Playground, Squash Court, Jogging Track, Lift, Parking, Swimming Pool, Tennis Court, Gymnasium",None,Kuala Lumpur,10,0
100318535,Nuri Court,2017,1500,Kuala Lumpur - Pandan Indah,Apartment,3,0,2,900,Fully Furnished,"Parking, Security","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,2,4
100318501,The Hipster @ Taman Desa,2022,2100,Kuala Lumpur - Taman Desa,Condominium,3,2,2,925,Fully Furnished,"Security, Minimart, Swimming Pool, Squash Court, Lift, Parking, Playground, Gymnasium, Barbeque area, Sauna, Multipurpose hall","Cooking Allowed, Air-Cond, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,11,5
100318448,Mont Kiara Astana,1998,4500,Kuala Lumpur - Mont Kiara,Condominium,4,0,3,1690,Fully Furnished,"Playground, Barbeque area, Parking, Security, Swimming Pool, Tennis Court, Lift, Gymnasium, Sauna, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine, Internet",Kuala Lumpur,10,4
100250824,Sentrio Suites,2017,1550,Kuala Lumpur - Desa Pandan,Service Residence,1,1,1,570,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,6,3
100318198,Majestic Maxim,2021,2300,Kuala Lumpur - Cheras,Service Residence,3,0,2,1050,Fully Furnished,"Swimming Pool, Gymnasium, Barbeque area, Security, Playground, Lift, Jogging Track, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,8,4
100318196,Tiara Mutiara 2,2017,1500,Kuala Lumpur - Old Klang Road,Service Residence,3,0,2,900,Partially Furnished,"Sauna, Multipurpose hall, Playground, Swimming Pool, Gymnasium, Security","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur,6,3
100258228,Pv9 Residences @ Taman Melati,2022,2499,Kuala Lumpur - Setapak,Service Residence,4,3,2,1100,Partially Furnished,"Security, Parking, Lift, Swimming Pool, Playground, Minimart, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur,7,4
99906090,Bukit Pandan 2,2017,1450,Kuala Lumpur - Cheras,Condominium,3,1,2,1150,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Squash Court, Tennis Court, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,12,4
100198517,Angkasa Impian 1,2004,4000,Kuala Lumpur - Bukit Bintang,Condominium,4,0,4,2200,Fully Furnished,"Sauna, Playground, Gymnasium, Swimming Pool, Parking, Squash Court, Security, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine, Internet",Kuala Lumpur,8,4
100318097,Majestic Maxim,2021,1100,Kuala Lumpur - Cheras,Service Residence,2,0,2,650,Partially Furnished,"Gymnasium, Jogging Track, Lift, Playground, Parking, Security, Swimming Pool, Barbeque area",None,Kuala Lumpur,8,0
100318185,Majestic Maxim,2021,1750,Kuala Lumpur - Cheras,Service Residence,3,1,2,819,Partially Furnished,"Swimming Pool, Jogging Track, Barbeque area, Security, Playground, Lift, Parking, Gymnasium, Sauna, Minimart, Multipurpose hall","Air-Cond, Near KTM/LRT, Cooking Allowed",Kuala Lumpur,11,3
100231705,Ekocheras Service Apartment,2017,1800,Kuala Lumpur - Cheras,Service Residence,1,1,2,762,Partially Furnished,"Minimart, Barbeque area, Parking, Swimming Pool, Gymnasium, Lift, Sauna, Playground, Security, Jogging Track",None,Kuala Lumpur,10,0
100317989,Apartment Sentul,2017,1700,Kuala Lumpur - Sentul,Apartment,2,1,2,743,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Minimart, Barbeque area, Sauna, Gymnasium, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,14,4
100317959,Camellia,2014,2200,Kuala Lumpur - Bangsar South,Condominium,1,1,1,638,Fully Furnished,"Club house, Playground, Parking, Security, Swimming Pool",None,Kuala Lumpur,5,0
100317753,Bayu @ Pandan Jaya,2015,1700,Kuala Lumpur - Pandan Jaya,Condominium,3,1,2,1072,Partially Furnished,"Parking, Playground, Gymnasium, Security, Swimming Pool, Multipurpose hall, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur,7,3
100317749,Casa Green (Bukit Jalil),2017,2000,Kuala Lumpur - Bukit Jalil,Condominium,4,1,2,900,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,7,4
100317885,10 Semantan,2006,1948,Kuala Lumpur - Damansara Heights,Service Residence,2,1,2,990,Fully Furnished,"Parking, Sauna, Security, Gymnasium, Minimart, Swimming Pool, Barbeque area, Lift, Playground","Cooking Allowed, Air-Cond, Near KTM/LRT, Washing Machine",Kuala Lumpur,9,4
100317639,Impiana Sky Residensi,2021,1300,Kuala Lumpur - Bukit Jalil,Apartment,3,1,2,850,Partially Furnished,"Security, Playground, Multipurpose hall, Parking, Lift","Air-Cond, Cooking Allowed",Kuala Lumpur,5,2
100317852,M Vertica,2023,2200,Kuala Lumpur - Cheras,Condominium,3,2,2,850,Fully Furnished,"Security, Playground, Swimming Pool, Parking, Tennis Court, Jogging Track, Lift, Barbeque area, Multipurpose hall, Gymnasium, Sauna, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur,12,3
100317846,Damai Hillpark,2015,1600,Kuala Lumpur - Bandar Damai Perdana,Service Residence,3,2,2,1020,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,7,3
100208556,Vista Langkawi @ Pv18,2017,1300,Kuala Lumpur - Setapak,Service Residence,3,1,2,926,Not Furnished,None,None,Kuala Lumpur,0,0
99984580,Platinum Lake Pv 13,2017,2400,Kuala Lumpur - Setapak,Condominium,3,2,2,1313,Partially Furnished,"Parking, Minimart, Club house, Swimming Pool, Sauna, Security, Playground, Gymnasium, Barbeque area",None,Kuala Lumpur,9,0
100317596,Majestic Maxim,2021,1400,Kuala Lumpur - Cheras,Service Residence,3,0,2,850,Not Furnished,None,"Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur,0,3
100317790,1 Razak Mansion,2017,1200,Kuala Lumpur - Sungai Besi,Condominium,3,0,2,800,Not Furnished,"Lift, Multipurpose hall, Security, Parking, Swimming Pool",Cooking Allowed,Kuala Lumpur,5,1
100317778,Putra Villa,2007,1800,Kuala Lumpur - Setapak,Condominium,3,0,2,1066,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,6,4
99662226,Vina Versatile Homes,2016,1400,Kuala Lumpur - Cheras,Studio,1,1,1,450,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Minimart, Gymnasium, Jogging Track, Tennis Court","Air-Cond, Near KTM/LRT, Cooking Allowed",Kuala Lumpur,10,3
99912677,M Vertica,2023,1800,Kuala Lumpur - Cheras,Condominium,3,0,2,850,Partially Furnished,"Tennis Court, Barbeque area, Jogging Track, Multipurpose hall, Swimming Pool, Parking, Security, Playground, Lift","Air-Cond, Near KTM/LRT",Kuala Lumpur,9,2
99947710,Pv9 Residences @ Taman Melati,2022,550,Kuala Lumpur - Setapak,Service Residence,4,0,3,1300,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,11,5
100317570,Residensi Jalilmas,2017,1000,Kuala Lumpur - Bukit Jalil,Apartment,3,1,2,800,Partially Furnished,"Parking, Minimart, Multipurpose hall, Security, Lift","Cooking Allowed, Near KTM/LRT",Kuala Lumpur,5,2
100317353,Sri Putramas,2004,1500,Kuala Lumpur - Jalan Kuching,Condominium,3,1,2,1100,Partially Furnished,"Playground, Sauna, Security, Parking, Tennis Court, Barbeque area, Gymnasium, Minimart, Swimming Pool, Lift",Air-Cond,Kuala Lumpur,10,1
100317337,Sri Putramas,2004,1600,Kuala Lumpur - Jalan Kuching,Condominium,3,1,2,1100,Fully Furnished,"Playground, Sauna, Security, Parking, Tennis Court, Barbeque area, Gymnasium, Minimart, Swimming Pool, Lift","Air-Cond, Washing Machine",Kuala Lumpur,10,2
100317317,Pangsapuri Melur (Sentul),2006,1400,Kuala Lumpur - Sentul,Apartment,3,1,2,650,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Minimart, Multipurpose hall, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur,8,3
100317514,Platinum Oug Residence,2021,1800,Kuala Lumpur - Kuchai Lama,Condominium,3,1,2,1200,Fully Furnished,"Playground, Security, Lift, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,4,4
100317509,Majestic Maxim,2021,1100,Kuala Lumpur - Cheras,Service Residence,2,0,2,650,Not Furnished,"Gymnasium, Jogging Track, Lift, Playground, Parking, Security, Swimming Pool, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur,8,3
99958032,Majestic Maxim,2021,1488,Kuala Lumpur - Cheras,Service Residence,3,1,2,819,Partially Furnished,"Lift, Playground, Gymnasium, Parking, Security, Swimming Pool, Barbeque area, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur,8,3
99887598,Vista Wirajaya 2,2017,1500,Kuala Lumpur - Setapak,Condominium,3,1,2,850,Not Furnished,None,None,Kuala Lumpur,0,0
100253318,Danau Kota Suite Apartments,2018,2200,Kuala Lumpur - Setapak,Apartment,3,1,2,829,Fully Furnished,"Playground, Security, Minimart, Jogging Track, Parking, Swimming Pool, Gymnasium, Lift",None,Kuala Lumpur,8,0
100317301,Anjung Hijau,2017,1400,Kuala Lumpur - Bukit Jalil,Condominium,2,1,2,980,Fully Furnished,"Minimart, Playground, Security, Barbeque area, Parking, Jogging Track, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,7,4
100317300,Sri Putramas,2004,1500,Kuala Lumpur - Jalan Kuching,Condominium,3,2,2,1100,Fully Furnished,"Playground, Sauna, Security, Parking, Tennis Court, Barbeque area, Gymnasium, Minimart, Swimming Pool, Lift","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,10,3
100317269,Residensi Pandanmas 1,2017,1600,Kuala Lumpur - Desa Pandan,Apartment,3,0,2,900,Fully Furnished,"Jogging Track, Parking, Security, Lift, Minimart, Playground, Sauna, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,9,3
95520885,Awana Puri Condominiums,2017,1500,Kuala Lumpur - Cheras,Condominium,3,1,2,1185,Partially Furnished,None,"Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT, Internet",Kuala Lumpur,0,5
93216410,Sri Pelangi (Jalan Genting Kelang),2003,1200,Kuala Lumpur - Setapak,Condominium,3,1,2,931,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track",Cooking Allowed,Kuala Lumpur,10,1
98021559,Taman Miharja Apartment (Lrt Miharja),2017,1500,Kuala Lumpur - Cheras,Apartment,3,1,2,950,Partially Furnished,Parking,"Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,1,5
100317110,Endah Ria,2000,1600,Kuala Lumpur - Sri Petaling,Condominium,4,0,2,1421,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground","Cooking Allowed, Near KTM/LRT",Kuala Lumpur,5,2
100198991,Putra Villa,2007,1800,Kuala Lumpur - Setapak,Condominium,3,0,2,1076,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Gymnasium, Club house, Minimart","Near KTM/LRT, Cooking Allowed, Washing Machine",Kuala Lumpur,7,3
100275203,Kenari Apartment (Taman Melati),2017,1600,Kuala Lumpur - Setapak,Apartment,3,0,2,900,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,6,5
100317081,Mutiara Magna,2017,1000,Kuala Lumpur - Kepong,Apartment,3,0,2,750,Not Furnished,"Security, Parking",None,Kuala Lumpur,2,0
100247364,Kenari Apartment (Taman Melati),2017,1600,Kuala Lumpur - Setapak,Apartment,3,1,2,900,Fully Furnished,"Parking, Security, Playground","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur,3,4
